date,open,high,low,close,volume,currency,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,cpiaucns,cpiaucns_multiplier,cpi_adj_price,20d_vol_avg,100d_vol_avg,daily_diff,daily_returns,daily_volume_diff,daily_volume_pc_change,gain,loss,7d_avg_gain,7d_avg_loss,7d_rs,7d_rsi,14d_avg_gain,14d_avg_loss,14d_rs,14d_rsi,50d_avg_gain,50d_avg_loss,50d_rs,50d_rsi,200d_avg_gain,200d_avg_loss,200d_rs,200d_rsi,7d_force_index,14d_force_index,7d_cci,14d_cci,log_ret,7d_historic_volatility_of_risk-adjusted_return,14d_historic_volatility_of_risk-adjusted_return,252d_historic_volatility_of_risk-adjusted_return,7d_sharpe_ratio,14d_sharpe_ratio,50d_sharpe_ratio,200d_sharpe_ratio
2018-02-02,0.51,0.52,0.37,0.49,21738,USD,13042.799999999994,21738,,,,,44497.19489934629,,,1000.0,,,,,,0.0,0.0,,0.61,0.31,,0.6,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.445,,0.0,0.0,0.0,,9.24847330960854,9.200055944055944,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-94.66610843625706,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-03,0.49,0.54,0.47,0.51,12694,USD,14856.228571428564,34432,,,33.086497557901396,,-20060.396202893968,,,1040.8163265306123,,,,,,0.0,0.0,,0.5933333333333334,0.3733333333333333,,0.6212121212121212,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.455,,0.0,0.0,0.0,,9.24847330960854,9.200055944055944,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,4.081632653061229,4.0005334613699155,4.081632653061229,,,,,,0.020000000000000018,0.04081632653061229,-9044.0,,0.02,0.0,,,,,,,,,,,,,,,,,,,,,0.04000533461369915,,,,,,,
2018-02-04,0.51,0.52,0.42,0.44,19417,USD,3206.028571428569,15015,,,-18.02544162331978,,-2146.955982392957,,,1040.8163265306123,,,,,,0.0,0.0,,0.5822222222222223,0.3688888888888888,,0.3333333333333334,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.455,,0.0,0.0,0.0,,9.24847330960854,9.200055944055944,,,,,0.52,0.0,1.0,,,,,,,,,,,,,,,,,,,-13.725490196078427,-14.76359988060646,-10.204081632653061,,,,,,-0.07,-0.13725490196078427,6723.0,-1.7433657673595753,0.0,0.07,,,,,,,,,,,,,,,,,,,,,-0.1476359988060646,,,,,,,
2018-02-05,0.44,0.46,0.32,0.4,17417,USD,5694.171428571428,-2402,,,-64.30498937819371,,-4248.442067736185,,,946.1966604823749,,,,,,0.0,0.0,,0.5700000000000001,0.33999999999999997,,0.2608695652173914,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.43000000000000005,,0.0,0.0,0.0,,9.24847330960854,9.200055944055944,,,,,0.54,0.0,0.0,,,,,,,,,,,,,,,,,,,-9.090909090909083,-9.531017980432477,-18.36734693877551,,,,,,-0.03999999999999998,-0.09090909090909083,-2000.0,-1.2974862412613417,0.0,0.04,,,,,,,,,,,,,,,,,,,,,-0.09531017980432477,,,,,,,
2018-02-06,0.4,0.45,0.28,0.42,42925,USD,33469.17142857141,40523,,,-9.900990099009897,,562.8863636363603,,,946.1966604823749,,,,,,0.0,0.0,,0.5666666666666667,0.31466666666666665,,0.41798941798941797,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.41000000000000003,,0.0,0.0,0.0,,9.24847330960854,9.200055944055944,,,,,0.5312,0.0,0.0,,,,,,,,,,,,,,,,,,,4.999999999999982,4.879016416943194,-14.28571428571429,,,,,,0.019999999999999962,0.04999999999999982,25508.0,-13.754,0.02,0.0,,,,,,,,,,,,,,,,,,,,,0.04879016416943194,,,,,,,
2018-02-07,0.42,0.46,0.36,0.38,16000,USD,23869.171428571415,24523,,,28.124999999999996,,622.4404761904727,,,856.0826928173868,,,,,,0.0,0.0,,0.5555555555555556,0.31222222222222223,,0.27853881278538806,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.41000000000000003,,0.0,0.0,0.0,,9.24847330960854,9.200055944055944,,,,,0.516128,0.0,0.0,,,,,,,,,,,,,,,,,,,-9.523809523809524,-10.008345855698252,-22.44897959183674,,,,,,-0.03999999999999998,-0.09523809523809523,-26925.0,-2.0555511996236477,0.0,0.04,,,,,,,,,,,,,,,,,,,,,-0.10008345855698253,,,,,,,
2018-02-08,0.38,0.43,0.38,0.42,2663,USD,25466.971428571414,27186,,,-9.387908374014277,,-1243.493734335839,,,946.1966604823748,,,,,,0.0,0.0,,0.5419047619047619,0.3190476190476191,,0.4529914529914529,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.41000000000000003,,0.0,0.0,0.0,,9.24847330960854,9.200055944055944,,,,,0.50196032,0.0,0.0,,,,,,,,,,,,,,,,,,,10.526315789473673,10.008345855698252,-14.28571428571429,,,,,,0.03999999999999998,0.10526315789473673,-13337.0,-0.504661095636026,0.04,0.0,,,,,,,,,,,,,,,,,,,-35.328638497652605,,0.10008345855698253,,,,,,,
2018-02-09,0.42,0.46,0.39,0.44,22350,USD,35045.542857142835,49536,,,6.263982102908283,,1344.6015037593995,,,946.1966604823748,,,,,,0.0,0.0,,0.5366666666666666,0.32416666666666666,,0.5450980392156864,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.41000000000000003,,0.0,0.0,0.0,,9.24847330960854,9.200055944055944,,,,,0.4886427008,0.0,0.0,,,,,,,,,,,,,,,,,,,4.761904761904767,4.652001563489283,-10.204081632653061,,,,,,0.020000000000000018,0.04761904761904767,19687.0,-2.4761190672565045,0.02,0.0,0.014285714285714287,0.021428571428571432,0.6666666666666666,39.99999999999999,,,,,,,,,,,,,-1117.4999999999998,,7.526881720430124,,0.04652001563489283,0.2542398744714673,,,-0.6841205427396695,,,
2018-02-10,0.44,0.47,0.4,0.41,36729,USD,8810.542857142795,12807,,,1.905850962454731,,-1439.964285714287,,,946.1966604823748,,,,,,0.0,0.0,,0.5322222222222222,0.3277777777777778,,0.40217391304347827,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.41000000000000003,,,0.41000000000000003,,0.0,0.0,0.0,,9.24847330960854,9.200055944055944,,,,,0.476124138752,0.0,0.0,,,,,,,,,,,,,,,,,,,-6.818181818181824,-7.061756721395341,-16.326530612244905,,,,,,-0.030000000000000027,-0.06818181818181823,14379.0,-0.269619545893229,0.0,0.03,0.011428571428571429,0.025714285714285717,0.44444444444444436,30.769230769230774,,,,,,,,,,,,,-3672.900000000001,,38.37719298245618,,-0.0706175672139534,0.25016065552403266,,,-0.6929784119036955,,,
2018-02-11,0.41,0.43,0.38,0.42,9048,USD,14239.34285714279,21855,,,-16.578249336870023,,-2283.5670731707337,,,969.2746278112132,,,,,,0.0,0.0,0.42800000000000005,0.5249999999999999,0.331,45.32710280373829,0.45876288659793824,0.0,0.0,,,,,,0.097,,,,,,,,,,,,,,,,,,0.41000000000000003,,,0.41000000000000003,,0.0,0.0,0.0,,9.24847330960854,9.200055944055944,,,,,0.47,0.0,0.0,,,,,,,,,,,,,,,,,,0.42,2.4390243902439046,2.409755157906057,-14.28571428571429,,,,,,0.010000000000000009,0.024390243902439046,-27681.0,-2.925099102858335,0.01,0.0,0.012857142857142857,0.015714285714285715,0.8181818181818181,45.0,,,,,,,,,,,,,-180.96000000000015,,12.027491408934404,,0.024097551579060572,0.2130894787014578,,,-0.7575672094011946,,,
